repo,file_path,language,framework,matched_keywords,html_url
FluidGroup/Brightroom,Dev/Sources/SwiftUIDemo/GeometryPlayground.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; ZStack; .frame(; PreviewProvider,https://github.com/FluidGroup/Brightroom/blob/HEAD/Dev/Sources/SwiftUIDemo/GeometryPlayground.swift
FluidGroup/Brightroom,Dev/Sources/SwiftUIDemo/IsolatedEditingView.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; @State,https://github.com/FluidGroup/Brightroom/blob/HEAD/Dev/Sources/SwiftUIDemo/IsolatedEditingView.swift
FluidGroup/Brightroom,Dev/Sources/SwiftUIDemo/Launch Screen.storyboard,Storyboard/xib,UIKit (Storyboard/XIB),<viewController; <label; <constraints>,https://github.com/FluidGroup/Brightroom/blob/HEAD/Dev/Sources/SwiftUIDemo/Launch Screen.storyboard
FluidGroup/Brightroom,Dev/Sources/SwiftUIDemo/ObjectEdge.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; @State; VStack,https://github.com/FluidGroup/Brightroom/blob/HEAD/Dev/Sources/SwiftUIDemo/ObjectEdge.swift
FluidGroup/Brightroom,Dev/Sources/SwiftUIDemo/RenderedResultView.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; VStack; .padding(,https://github.com/FluidGroup/Brightroom/blob/HEAD/Dev/Sources/SwiftUIDemo/RenderedResultView.swift
FluidGroup/Brightroom,Dev/Sources/SwiftUIDemo/RotateScrollView.swift,Swift,Mixed (SwiftUI + UIKit),import SwiftUI; View {; some View; body: some View; @State; VStack; HStack; PreviewProvider; UIView; UIImageView,https://github.com/FluidGroup/Brightroom/blob/HEAD/Dev/Sources/SwiftUIDemo/RotateScrollView.swift
FluidGroup/Brightroom,Dev/Sources/SwiftUIDemo/SwiftUIDemoApp.swift,Swift,SwiftUI,import SwiftUI,https://github.com/FluidGroup/Brightroom/blob/HEAD/Dev/Sources/SwiftUIDemo/SwiftUIDemoApp.swift
FluidGroup/Brightroom,Sources/BrightroomEngine/BrightroomEngine.swift,Swift,UIKit,import UIKit,https://github.com/FluidGroup/Brightroom/blob/HEAD/Sources/BrightroomEngine/BrightroomEngine.swift
FluidGroup/Brightroom,Sources/BrightroomEngine/ColorCube/ColorCubeHelper.swift,Swift,UIKit,import UIKit,https://github.com/FluidGroup/Brightroom/blob/HEAD/Sources/BrightroomEngine/ColorCube/ColorCubeHelper.swift
FluidGroup/Brightroom,Sources/BrightroomEngine/ColorCube/ColorCubeStorage.swift,Swift,UIKit,import UIKit,https://github.com/FluidGroup/Brightroom/blob/HEAD/Sources/BrightroomEngine/ColorCube/ColorCubeStorage.swift
FluidGroup/Brightroom,Sources/BrightroomEngine/Core/BlurredMask.swift,Swift,UIKit,import UIKit,https://github.com/FluidGroup/Brightroom/blob/HEAD/Sources/BrightroomEngine/Core/BlurredMask.swift
FluidGroup/Brightroom,Sources/BrightroomEngine/Core/DrawnPath.swift,Swift,UIKit,import UIKit,https://github.com/FluidGroup/Brightroom/blob/HEAD/Sources/BrightroomEngine/Core/DrawnPath.swift
FluidGroup/Brightroom,Sources/BrightroomEngine/Core/EditingCrop.swift,Swift,Mixed (SwiftUI + UIKit),import SwiftUI; import UIKit,https://github.com/FluidGroup/Brightroom/blob/HEAD/Sources/BrightroomEngine/Core/EditingCrop.swift
FluidGroup/Brightroom,Sources/BrightroomEngine/Core/EditingStack.swift,Swift,Mixed (SwiftUI + UIKit),import SwiftUI; import UIKit,https://github.com/FluidGroup/Brightroom/blob/HEAD/Sources/BrightroomEngine/Core/EditingStack.swift
FluidGroup/Brightroom,Sources/BrightroomEngine/Core/Filtering.swift,Swift,UIKit,import UIKit,https://github.com/FluidGroup/Brightroom/blob/HEAD/Sources/BrightroomEngine/Core/Filtering.swift
FluidGroup/Brightroom,Sources/BrightroomEngine/Core/OvalBrush.swift,Swift,UIKit,import UIKit,https://github.com/FluidGroup/Brightroom/blob/HEAD/Sources/BrightroomEngine/Core/OvalBrush.swift
FluidGroup/Brightroom,Sources/BrightroomEngine/Core/ParameterRange.swift,Swift,UIKit,import UIKit,https://github.com/FluidGroup/Brightroom/blob/HEAD/Sources/BrightroomEngine/Core/ParameterRange.swift
FluidGroup/Brightroom,Sources/BrightroomEngine/DataSource/ImageProvider.swift,Swift,UIKit,import UIKit,https://github.com/FluidGroup/Brightroom/blob/HEAD/Sources/BrightroomEngine/DataSource/ImageProvider.swift
FluidGroup/Brightroom,Sources/BrightroomEngine/DataSource/ImageSource.swift,Swift,UIKit,import UIKit,https://github.com/FluidGroup/Brightroom/blob/HEAD/Sources/BrightroomEngine/DataSource/ImageSource.swift
FluidGroup/Brightroom,Sources/BrightroomEngine/Engine/BrightRoomImageRenderer.swift,Swift,Mixed (SwiftUI + UIKit),import SwiftUI; import UIKit,https://github.com/FluidGroup/Brightroom/blob/HEAD/Sources/BrightroomEngine/Engine/BrightRoomImageRenderer.swift
FluidGroup/Brightroom,Sources/BrightroomEngine/Engine/ImageTool.swift,Swift,UIKit,import UIKit,https://github.com/FluidGroup/Brightroom/blob/HEAD/Sources/BrightroomEngine/Engine/ImageTool.swift
FluidGroup/Brightroom,Sources/BrightroomEngine/Filter/FilterBrightness.swift,Swift,UIKit,import UIKit,https://github.com/FluidGroup/Brightroom/blob/HEAD/Sources/BrightroomEngine/Filter/FilterBrightness.swift
FluidGroup/Brightroom,Sources/BrightroomEngine/Filter/FilterColorCube.swift,Swift,UIKit,import UIKit,https://github.com/FluidGroup/Brightroom/blob/HEAD/Sources/BrightroomEngine/Filter/FilterColorCube.swift
FluidGroup/Brightroom,Sources/BrightroomEngine/Filter/FilterContrast.swift,Swift,UIKit,import UIKit,https://github.com/FluidGroup/Brightroom/blob/HEAD/Sources/BrightroomEngine/Filter/FilterContrast.swift
FluidGroup/Brightroom,Sources/BrightroomEngine/Filter/FilterExposure.swift,Swift,UIKit,import UIKit,https://github.com/FluidGroup/Brightroom/blob/HEAD/Sources/BrightroomEngine/Filter/FilterExposure.swift
FluidGroup/Brightroom,Sources/BrightroomEngine/Filter/FilterFade.swift,Swift,UIKit,import UIKit,https://github.com/FluidGroup/Brightroom/blob/HEAD/Sources/BrightroomEngine/Filter/FilterFade.swift
FluidGroup/Brightroom,Sources/BrightroomEngine/Filter/FilterGaussianBlur.swift,Swift,UIKit,import UIKit,https://github.com/FluidGroup/Brightroom/blob/HEAD/Sources/BrightroomEngine/Filter/FilterGaussianBlur.swift
FluidGroup/Brightroom,Sources/BrightroomEngine/Filter/FilterHighlightShadowTint.swift,Swift,UIKit,import UIKit,https://github.com/FluidGroup/Brightroom/blob/HEAD/Sources/BrightroomEngine/Filter/FilterHighlightShadowTint.swift
FluidGroup/Brightroom,Sources/BrightroomEngine/Filter/FilterHighlights.swift,Swift,UIKit,import UIKit,https://github.com/FluidGroup/Brightroom/blob/HEAD/Sources/BrightroomEngine/Filter/FilterHighlights.swift
FluidGroup/Brightroom,Sources/BrightroomEngine/Filter/FilterPreset.swift,Swift,UIKit,import UIKit; UIImageView,https://github.com/FluidGroup/Brightroom/blob/HEAD/Sources/BrightroomEngine/Filter/FilterPreset.swift
FluidGroup/Brightroom,Sources/BrightroomEngine/Filter/FilterSaturation.swift,Swift,UIKit,import UIKit,https://github.com/FluidGroup/Brightroom/blob/HEAD/Sources/BrightroomEngine/Filter/FilterSaturation.swift
FluidGroup/Brightroom,Sources/BrightroomEngine/Filter/FilterShadows.swift,Swift,UIKit,import UIKit,https://github.com/FluidGroup/Brightroom/blob/HEAD/Sources/BrightroomEngine/Filter/FilterShadows.swift
FluidGroup/Brightroom,Sources/BrightroomEngine/Filter/FilterSharpen.swift,Swift,UIKit,import UIKit,https://github.com/FluidGroup/Brightroom/blob/HEAD/Sources/BrightroomEngine/Filter/FilterSharpen.swift
FluidGroup/Brightroom,Sources/BrightroomEngine/Filter/FilterTemperature.swift,Swift,UIKit,import UIKit,https://github.com/FluidGroup/Brightroom/blob/HEAD/Sources/BrightroomEngine/Filter/FilterTemperature.swift
FluidGroup/Brightroom,Sources/BrightroomEngine/Filter/FilterVignette.swift,Swift,UIKit,import UIKit,https://github.com/FluidGroup/Brightroom/blob/HEAD/Sources/BrightroomEngine/Filter/FilterVignette.swift
FluidGroup/Brightroom,Sources/BrightroomEngine/Library/EngineLog.swift,Swift,UIKit,import UIKit,https://github.com/FluidGroup/Brightroom/blob/HEAD/Sources/BrightroomEngine/Library/EngineLog.swift
FluidGroup/Brightroom,Sources/BrightroomEngine/Library/Geometry.swift,Swift,UIKit,import UIKit,https://github.com/FluidGroup/Brightroom/blob/HEAD/Sources/BrightroomEngine/Library/Geometry.swift
FluidGroup/Brightroom,Sources/BrightroomEngine/Library/InternalUtils.swift,Swift,UIKit,import UIKit,https://github.com/FluidGroup/Brightroom/blob/HEAD/Sources/BrightroomEngine/Library/InternalUtils.swift
FluidGroup/Brightroom,Sources/BrightroomEngine/Library/Orientation.swift,Swift,UIKit,import UIKit,https://github.com/FluidGroup/Brightroom/blob/HEAD/Sources/BrightroomEngine/Library/Orientation.swift
FluidGroup/Brightroom,Sources/BrightroomUI/Shared/BrightroomUI.swift,Swift,UIKit,import UIKit,https://github.com/FluidGroup/Brightroom/blob/HEAD/Sources/BrightroomUI/Shared/BrightroomUI.swift
FluidGroup/Brightroom,Sources/BrightroomUI/Shared/Components/Crop/CropView.CropInsideOverlay.swift,Swift,Mixed (SwiftUI + UIKit),import SwiftUI; View {; some View; body: some View; @ObservedObject; ViewBuilder; import UIKit; UIView; addSubview(; layoutSubviews(),https://github.com/FluidGroup/Brightroom/blob/HEAD/Sources/BrightroomUI/Shared/Components/Crop/CropView.CropInsideOverlay.swift
FluidGroup/Brightroom,Sources/BrightroomUI/Shared/Components/Crop/CropView.CropOutsideOverlay.swift,Swift,Mixed (SwiftUI + UIKit),import SwiftUI; View {; some View; body: some View; @ObservedObject; ViewBuilder; import UIKit; UIView; addSubview(,https://github.com/FluidGroup/Brightroom/blob/HEAD/Sources/BrightroomUI/Shared/Components/Crop/CropView.CropOutsideOverlay.swift
FluidGroup/Brightroom,Sources/BrightroomUI/Shared/Components/Crop/CropView._CropScrollView.swift,Swift,Mixed (SwiftUI + UIKit),View {; import UIKit; UIView; UIImageView; addSubview(; layoutSubviews(); UIScrollView,https://github.com/FluidGroup/Brightroom/blob/HEAD/Sources/BrightroomUI/Shared/Components/Crop/CropView._CropScrollView.swift
FluidGroup/Brightroom,Sources/BrightroomUI/Shared/Components/Crop/CropView._InteractiveCropGuideView.swift,Swift,Mixed (SwiftUI + UIKit),View {; import UIKit; UIView; addSubview(; layoutSubviews(); NSLayoutConstraint,https://github.com/FluidGroup/Brightroom/blob/HEAD/Sources/BrightroomUI/Shared/Components/Crop/CropView._InteractiveCropGuideView.swift
FluidGroup/Brightroom,Sources/BrightroomUI/Shared/Components/Crop/CropView.swift,Swift,Mixed (SwiftUI + UIKit),import SwiftUI; View {; import UIKit; UIView; addSubview(; layoutSubviews(); UIScrollView,https://github.com/FluidGroup/Brightroom/blob/HEAD/Sources/BrightroomUI/Shared/Components/Crop/CropView.swift
FluidGroup/Brightroom,Sources/BrightroomUI/Shared/Components/Crop/SwiftUICropView.swift,Swift,Mixed (SwiftUI + UIKit),import SwiftUI; ViewBuilder; import UIKit; UIViewController; UIView; viewDidLoad(); addSubview(,https://github.com/FluidGroup/Brightroom/blob/HEAD/Sources/BrightroomUI/Shared/Components/Crop/SwiftUICropView.swift
FluidGroup/Brightroom,Sources/BrightroomUI/Shared/Components/Drawing/BlurryMaskingView.swift,Swift,Mixed (SwiftUI + UIKit),import SwiftUI; View {; import UIKit; UIViewController; UIView; addSubview(; layoutSubviews(); UIScrollView; autoresizingMask,https://github.com/FluidGroup/Brightroom/blob/HEAD/Sources/BrightroomUI/Shared/Components/Drawing/BlurryMaskingView.swift
FluidGroup/Brightroom,Sources/BrightroomUI/Shared/Components/Drawing/CanvasView.swift,Swift,Mixed (SwiftUI + UIKit),View {; import UIKit; layoutSubviews(),https://github.com/FluidGroup/Brightroom/blob/HEAD/Sources/BrightroomUI/Shared/Components/Drawing/CanvasView.swift
FluidGroup/Brightroom,Sources/BrightroomUI/Shared/Components/Drawing/SmoothPathDrawingView.swift,Swift,Mixed (SwiftUI + UIKit),View {; import UIKit,https://github.com/FluidGroup/Brightroom/blob/HEAD/Sources/BrightroomUI/Shared/Components/Drawing/SmoothPathDrawingView.swift
FluidGroup/Brightroom,Sources/BrightroomUI/Shared/Components/ImageViews/CIImageDisplaying.swift,Swift,UIKit,import UIKit,https://github.com/FluidGroup/Brightroom/blob/HEAD/Sources/BrightroomUI/Shared/Components/ImageViews/CIImageDisplaying.swift
FluidGroup/Brightroom,Sources/BrightroomUI/Shared/Components/ImageViews/ImagePreviewView.swift,Swift,Mixed (SwiftUI + UIKit),View {; import UIKit; UIView; UIImageView; addSubview(; layoutSubviews(); autoresizingMask,https://github.com/FluidGroup/Brightroom/blob/HEAD/Sources/BrightroomUI/Shared/Components/ImageViews/ImagePreviewView.swift
FluidGroup/Brightroom,Sources/BrightroomUI/Shared/Components/ImageViews/MetalImageView.swift,Swift,UIKit,import UIKit; UIView,https://github.com/FluidGroup/Brightroom/blob/HEAD/Sources/BrightroomUI/Shared/Components/ImageViews/MetalImageView.swift
FluidGroup/Brightroom,Sources/BrightroomUI/Shared/Components/ImageViews/_ImageView.swift,Swift,UIKit,import UIKit; UIImageView,https://github.com/FluidGroup/Brightroom/blob/HEAD/Sources/BrightroomUI/Shared/Components/ImageViews/_ImageView.swift
FluidGroup/Brightroom,Sources/BrightroomUI/Shared/Components/LoadingBlurryOverlayView.swift,Swift,Mixed (SwiftUI + UIKit),View {; import UIKit; addSubview(; NSLayoutConstraint,https://github.com/FluidGroup/Brightroom/blob/HEAD/Sources/BrightroomUI/Shared/Components/LoadingBlurryOverlayView.swift
FluidGroup/Brightroom,Sources/BrightroomUI/Shared/Utils/AutoLayout.swift,Swift,UIKit,import UIKit; UIView; NSLayoutConstraint,https://github.com/FluidGroup/Brightroom/blob/HEAD/Sources/BrightroomUI/Shared/Utils/AutoLayout.swift
FluidGroup/Brightroom,Sources/BrightroomUI/Shared/Utils/EditorLog.swift,Swift,UIKit,import UIKit,https://github.com/FluidGroup/Brightroom/blob/HEAD/Sources/BrightroomUI/Shared/Utils/EditorLog.swift
FluidGroup/Brightroom,Sources/BrightroomUI/Shared/Utils/PixelEditorCodeBasedView.swift,Swift,Mixed (SwiftUI + UIKit),View {; import UIKit; UIView,https://github.com/FluidGroup/Brightroom/blob/HEAD/Sources/BrightroomUI/Shared/Utils/PixelEditorCodeBasedView.swift
FluidGroup/Brightroom,Sources/BrightroomUI/Shared/Utils/UIButton+Closure.swift,Swift,UIKit,import UIKit,https://github.com/FluidGroup/Brightroom/blob/HEAD/Sources/BrightroomUI/Shared/Utils/UIButton+Closure.swift
FluidGroup/Brightroom,Sources/BrightroomUI/builtin/ClassicImageEdit/ClassicImageEditOptions.swift,Swift,UIKit,import UIKit,https://github.com/FluidGroup/Brightroom/blob/HEAD/Sources/BrightroomUI/builtin/ClassicImageEdit/ClassicImageEditOptions.swift
FluidGroup/Brightroom,Sources/BrightroomUI/builtin/ClassicImageEdit/ClassicImageEditStyle.swift,Swift,UIKit,import UIKit,https://github.com/FluidGroup/Brightroom/blob/HEAD/Sources/BrightroomUI/builtin/ClassicImageEdit/ClassicImageEditStyle.swift
FluidGroup/Brightroom,Sources/BrightroomUI/builtin/ClassicImageEdit/ClassicImageEditViewController.swift,Swift,UIKit,import UIKit; UIViewController; UIView; UIButton; viewDidLoad(); addSubview(; NSLayoutConstraint; autoresizingMask,https://github.com/FluidGroup/Brightroom/blob/HEAD/Sources/BrightroomUI/builtin/ClassicImageEdit/ClassicImageEditViewController.swift
FluidGroup/Brightroom,Sources/BrightroomUI/builtin/ClassicImageEdit/ClassicImageEditViewModel.swift,Swift,UIKit,import UIKit,https://github.com/FluidGroup/Brightroom/blob/HEAD/Sources/BrightroomUI/builtin/ClassicImageEdit/ClassicImageEditViewModel.swift
FluidGroup/Brightroom,Sources/BrightroomUI/builtin/ClassicImageEdit/Components/ClassicImageEditControlStackView.swift,Swift,Mixed (SwiftUI + UIKit),View {; import UIKit; UIView; addSubview(; autoresizingMask,https://github.com/FluidGroup/Brightroom/blob/HEAD/Sources/BrightroomUI/builtin/ClassicImageEdit/Components/ClassicImageEditControlStackView.swift
FluidGroup/Brightroom,Sources/BrightroomUI/builtin/ClassicImageEdit/Components/ClassicImageEditControlViewBase.swift,Swift,UIKit,import UIKit; UIView,https://github.com/FluidGroup/Brightroom/blob/HEAD/Sources/BrightroomUI/builtin/ClassicImageEdit/Components/ClassicImageEditControlViewBase.swift
FluidGroup/Brightroom,Sources/BrightroomUI/builtin/ClassicImageEdit/Components/ClassicImageEditCropControl.swift,Swift,Mixed (SwiftUI + UIKit),NavigationView; import UIKit; UIView; addSubview(; NSLayoutConstraint,https://github.com/FluidGroup/Brightroom/blob/HEAD/Sources/BrightroomUI/builtin/ClassicImageEdit/Components/ClassicImageEditCropControl.swift
FluidGroup/Brightroom,Sources/BrightroomUI/builtin/ClassicImageEdit/Components/ClassicImageEditDoodleControlView.swift,Swift,Mixed (SwiftUI + UIKit),NavigationView; import UIKit; addSubview(; NSLayoutConstraint,https://github.com/FluidGroup/Brightroom/blob/HEAD/Sources/BrightroomUI/builtin/ClassicImageEdit/Components/ClassicImageEditDoodleControlView.swift
FluidGroup/Brightroom,Sources/BrightroomUI/builtin/ClassicImageEdit/Components/ClassicImageEditEditMenuControlView.swift,Swift,UIKit,import UIKit; UIView; UILabel; UIImageView; addSubview(; UIStackView; UIScrollView; NSLayoutConstraint,https://github.com/FluidGroup/Brightroom/blob/HEAD/Sources/BrightroomUI/builtin/ClassicImageEdit/Components/ClassicImageEditEditMenuControlView.swift
FluidGroup/Brightroom,Sources/BrightroomUI/builtin/ClassicImageEdit/Components/ClassicImageEditMaskControlView.swift,Swift,Mixed (SwiftUI + UIKit),NavigationView; import UIKit; UIView; UILabel; UIButton; addSubview(; NSLayoutConstraint,https://github.com/FluidGroup/Brightroom/blob/HEAD/Sources/BrightroomUI/builtin/ClassicImageEdit/Components/ClassicImageEditMaskControlView.swift
FluidGroup/Brightroom,Sources/BrightroomUI/builtin/ClassicImageEdit/Components/ClassicImageEditNavigationView.swift,Swift,Mixed (SwiftUI + UIKit),View {; NavigationView; import UIKit; UIButton; UIStackView,https://github.com/FluidGroup/Brightroom/blob/HEAD/Sources/BrightroomUI/builtin/ClassicImageEdit/Components/ClassicImageEditNavigationView.swift
FluidGroup/Brightroom,Sources/BrightroomUI/builtin/ClassicImageEdit/Components/ClassicImageEditPresetListControl.swift,Swift,Mixed (SwiftUI + UIKit),View {; import UIKit; UICollectionView; UILabel; addSubview(; layoutSubviews(); NSLayoutConstraint,https://github.com/FluidGroup/Brightroom/blob/HEAD/Sources/BrightroomUI/builtin/ClassicImageEdit/Components/ClassicImageEditPresetListControl.swift
FluidGroup/Brightroom,Sources/BrightroomUI/builtin/ClassicImageEdit/Components/ClassicImageEditRootControlView.swift,Swift,UIKit,import UIKit; UIView; UIButton; addSubview(; UIStackView; NSLayoutConstraint; autoresizingMask,https://github.com/FluidGroup/Brightroom/blob/HEAD/Sources/BrightroomUI/builtin/ClassicImageEdit/Components/ClassicImageEditRootControlView.swift
FluidGroup/Brightroom,Sources/BrightroomUI/builtin/ClassicImageEdit/Components/ClassicImageEditStepSlider.swift,Swift,Mixed (SwiftUI + UIKit),View {; import UIKit; UILabel; UIImageView; addSubview(; layoutSubviews(); autoresizingMask,https://github.com/FluidGroup/Brightroom/blob/HEAD/Sources/BrightroomUI/builtin/ClassicImageEdit/Components/ClassicImageEditStepSlider.swift
FluidGroup/Brightroom,Sources/BrightroomUI/builtin/ClassicImageEdit/Components/FilterControl/ClassicImageEditClarityControl.swift,Swift,Mixed (SwiftUI + UIKit),NavigationView; import UIKit,https://github.com/FluidGroup/Brightroom/blob/HEAD/Sources/BrightroomUI/builtin/ClassicImageEdit/Components/FilterControl/ClassicImageEditClarityControl.swift
FluidGroup/Brightroom,Sources/BrightroomUI/builtin/ClassicImageEdit/Components/FilterControl/ClassicImageEditContrastControl.swift,Swift,Mixed (SwiftUI + UIKit),NavigationView; import UIKit,https://github.com/FluidGroup/Brightroom/blob/HEAD/Sources/BrightroomUI/builtin/ClassicImageEdit/Components/FilterControl/ClassicImageEditContrastControl.swift
FluidGroup/Brightroom,Sources/BrightroomUI/builtin/ClassicImageEdit/Components/FilterControl/ClassicImageEditExposureControl.swift,Swift,Mixed (SwiftUI + UIKit),NavigationView; import UIKit,https://github.com/FluidGroup/Brightroom/blob/HEAD/Sources/BrightroomUI/builtin/ClassicImageEdit/Components/FilterControl/ClassicImageEditExposureControl.swift
FluidGroup/Brightroom,Sources/BrightroomUI/builtin/ClassicImageEdit/Components/FilterControl/ClassicImageEditFadeControl.swift,Swift,Mixed (SwiftUI + UIKit),NavigationView; import UIKit,https://github.com/FluidGroup/Brightroom/blob/HEAD/Sources/BrightroomUI/builtin/ClassicImageEdit/Components/FilterControl/ClassicImageEditFadeControl.swift
FluidGroup/Brightroom,Sources/BrightroomUI/builtin/ClassicImageEdit/Components/FilterControl/ClassicImageEditFilterControlBase.swift,Swift,UIKit,import UIKit,https://github.com/FluidGroup/Brightroom/blob/HEAD/Sources/BrightroomUI/builtin/ClassicImageEdit/Components/FilterControl/ClassicImageEditFilterControlBase.swift
FluidGroup/Brightroom,Sources/BrightroomUI/builtin/ClassicImageEdit/Components/FilterControl/ClassicImageEditGaussianBlurControl.swift,Swift,Mixed (SwiftUI + UIKit),NavigationView; import UIKit,https://github.com/FluidGroup/Brightroom/blob/HEAD/Sources/BrightroomUI/builtin/ClassicImageEdit/Components/FilterControl/ClassicImageEditGaussianBlurControl.swift
FluidGroup/Brightroom,Sources/BrightroomUI/builtin/ClassicImageEdit/Components/FilterControl/ClassicImageEditHighlightsControl.swift,Swift,Mixed (SwiftUI + UIKit),NavigationView; import UIKit,https://github.com/FluidGroup/Brightroom/blob/HEAD/Sources/BrightroomUI/builtin/ClassicImageEdit/Components/FilterControl/ClassicImageEditHighlightsControl.swift
FluidGroup/Brightroom,Sources/BrightroomUI/builtin/ClassicImageEdit/Components/FilterControl/ClassicImageEditSaturationControl.swift,Swift,Mixed (SwiftUI + UIKit),NavigationView; import UIKit,https://github.com/FluidGroup/Brightroom/blob/HEAD/Sources/BrightroomUI/builtin/ClassicImageEdit/Components/FilterControl/ClassicImageEditSaturationControl.swift
FluidGroup/Brightroom,Sources/BrightroomUI/builtin/ClassicImageEdit/Components/FilterControl/ClassicImageEditShadowsControl.swift,Swift,Mixed (SwiftUI + UIKit),NavigationView; import UIKit,https://github.com/FluidGroup/Brightroom/blob/HEAD/Sources/BrightroomUI/builtin/ClassicImageEdit/Components/FilterControl/ClassicImageEditShadowsControl.swift
FluidGroup/Brightroom,Sources/BrightroomUI/builtin/ClassicImageEdit/Components/FilterControl/ClassicImageEditSharpenControl.swift,Swift,Mixed (SwiftUI + UIKit),NavigationView; import UIKit,https://github.com/FluidGroup/Brightroom/blob/HEAD/Sources/BrightroomUI/builtin/ClassicImageEdit/Components/FilterControl/ClassicImageEditSharpenControl.swift
FluidGroup/Brightroom,Sources/BrightroomUI/builtin/ClassicImageEdit/Components/FilterControl/ClassicImageEditTemperatureControl.swift,Swift,Mixed (SwiftUI + UIKit),NavigationView; import UIKit,https://github.com/FluidGroup/Brightroom/blob/HEAD/Sources/BrightroomUI/builtin/ClassicImageEdit/Components/FilterControl/ClassicImageEditTemperatureControl.swift
FluidGroup/Brightroom,Sources/BrightroomUI/builtin/ClassicImageEdit/Components/FilterControl/ClassicImageEditVignetteControl.swift,Swift,Mixed (SwiftUI + UIKit),NavigationView; import UIKit,https://github.com/FluidGroup/Brightroom/blob/HEAD/Sources/BrightroomUI/builtin/ClassicImageEdit/Components/FilterControl/ClassicImageEditVignetteControl.swift
FluidGroup/Brightroom,Sources/BrightroomUI/builtin/ClassicImageEdit/Components/FilterControl/TempCode.swift,Swift,Mixed (SwiftUI + UIKit),NavigationView; import UIKit; UIView; addSubview(; NSLayoutConstraint,https://github.com/FluidGroup/Brightroom/blob/HEAD/Sources/BrightroomUI/builtin/ClassicImageEdit/Components/FilterControl/TempCode.swift
FluidGroup/Brightroom,Sources/BrightroomUI/builtin/PhotosCrop/PhotosCropAspectRatioControl.swift,Swift,Mixed (SwiftUI + UIKit),import SwiftUI; View {; import UIKit; UIView; UIButton; UIImageView; addSubview(; layoutSubviews(); UIStackView; UIScrollView,https://github.com/FluidGroup/Brightroom/blob/HEAD/Sources/BrightroomUI/builtin/PhotosCrop/PhotosCropAspectRatioControl.swift
FluidGroup/Brightroom,Sources/BrightroomUI/builtin/PhotosCrop/PhotosCropViewController.swift,Swift,Mixed (SwiftUI + UIKit),import SwiftUI; import UIKit; UIViewController; UIView; UIButton; viewDidLoad(); addSubview(; UIStackView; NSLayoutConstraint,https://github.com/FluidGroup/Brightroom/blob/HEAD/Sources/BrightroomUI/builtin/PhotosCrop/PhotosCropViewController.swift
FluidGroup/Brightroom,Sources/BrightroomUI/builtin/PhotosCrop/SwiftUIPhotosCropView.swift,Swift,Mixed (SwiftUI + UIKit),import SwiftUI; UIViewController; UIView,https://github.com/FluidGroup/Brightroom/blob/HEAD/Sources/BrightroomUI/builtin/PhotosCrop/SwiftUIPhotosCropView.swift
FluidGroup/Brightroom,Sources/BrightroomUIPhotosCrop/PhotosCropRotating/PhotosCropRotating.swift,Swift,Mixed (SwiftUI + UIKit),import SwiftUI; View {; some View; body: some View; @State; VStack; HStack; ZStack; ForEach(; .padding(,https://github.com/FluidGroup/Brightroom/blob/HEAD/Sources/BrightroomUIPhotosCrop/PhotosCropRotating/PhotosCropRotating.swift
mecid/swiftui-recipes-app,Recipes/AppDelegate.swift,Swift,UIKit,import UIKit,https://github.com/mecid/swiftui-recipes-app/blob/HEAD/Recipes/AppDelegate.swift
mecid/swiftui-recipes-app,Recipes/Base.lproj/LaunchScreen.storyboard,Storyboard/xib,UIKit (Storyboard/XIB),<viewController,https://github.com/mecid/swiftui-recipes-app/blob/HEAD/Recipes/Base.lproj/LaunchScreen.storyboard
mecid/swiftui-recipes-app,Recipes/Features/Details/RecipeDetailsContainerView.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; @State; @EnvironmentObject; HStack,https://github.com/mecid/swiftui-recipes-app/blob/HEAD/Recipes/Features/Details/RecipeDetailsContainerView.swift
mecid/swiftui-recipes-app,Recipes/Features/Details/RecipeDetailsView.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; VStack; ForEach(; .padding(; .frame(; PreviewProvider,https://github.com/mecid/swiftui-recipes-app/blob/HEAD/Recipes/Features/Details/RecipeDetailsView.swift
mecid/swiftui-recipes-app,Recipes/Features/Favorites/FavoritesContainerView.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; @EnvironmentObject,https://github.com/mecid/swiftui-recipes-app/blob/HEAD/Recipes/Features/Favorites/FavoritesContainerView.swift
mecid/swiftui-recipes-app,Recipes/Features/Home/HomeContainerView.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; @State; @EnvironmentObject,https://github.com/mecid/swiftui-recipes-app/blob/HEAD/Recipes/Features/Home/HomeContainerView.swift
mecid/swiftui-recipes-app,Recipes/Features/Home/HomeView.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; @Binding; VStack; ZStack; ForEach(; .padding(; PreviewProvider,https://github.com/mecid/swiftui-recipes-app/blob/HEAD/Recipes/Features/Home/HomeView.swift
